logical_key,cui,company_name,reporting_period,source_file,sha256,schema_version,invoice_number,invoice_date,invoice_type,direction,line_number,product_code,product_description,normalized_product,quantity,unit_of_measure,unit_price,line_amount,vat_percent,tax_code,tax_type,tax_amount,account_id,account_description,account_type,warehouse_id,warehouse_exists,validation_status
9900031_31-03-2026,9900031,SYNTH COMPANY 031 SRL,31-03-2026,SYNTH_9900031_31-03-2026_Inf.xml,ec597752399a8d2900f7c1c788aeabfea00b7bf89a475b5e899791556ae0b4a3,2.0,SYN9900031-000051,2026-03-11,380,SALE,3,00000636,SYNTH PACKAGING 00636,synth packaging 00636,67.364,BUC,489.67,,9.00,309636,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900031_31-01-2026,9900031,SYNTH COMPANY 031 SRL,31-01-2026,SYNTH_9900031_31-01-2026_Inf.xml,4ca7ce3e94042f316aeeabf5b554c5145c4f46312ff6e5051c92490841ca89f7,2.0,SYN9900031-000052,2026-01-31,380,PURCHASE,1,00000648,SYNTH PACKAGING 00648,synth packaging 00648,486.997,L,187.44,,5.00,305648,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_31-07-2024,9900031,SYNTH COMPANY 031 SRL,31-07-2024,SYNTH_9900031_31-07-2024_Inf.xml,838d7aa9492362db1d7f616639b7c163d60c5b37a0df6ede90b8fe7226096efb,2.0,SYN9900031-000053,2024-07-27,380,PURCHASE,1,00000404,SYNTH MISC 00404,synth misc 00404,453.869,,448.09,,11.00,311404,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_31-07-2024,9900031,SYNTH COMPANY 031 SRL,31-07-2024,SYNTH_9900031_31-07-2024_Inf.xml,838d7aa9492362db1d7f616639b7c163d60c5b37a0df6ede90b8fe7226096efb,2.0,SYN9900031-000053,2024-07-27,380,PURCHASE,2,00000181,SYNTH MISC 00181,synth misc 00181,452.657,KG,11.85,,21.00,321181,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900031_31-07-2024,9900031,SYNTH COMPANY 031 SRL,31-07-2024,SYNTH_9900031_31-07-2024_Inf.xml,838d7aa9492362db1d7f616639b7c163d60c5b37a0df6ede90b8fe7226096efb,2.0,SYN9900031-000053,2024-07-27,380,PURCHASE,3,00000551,SYNTH UTILITY 00551,synth utility 00551,411.367,,106.84,,5.00,305551,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900031_31-07-2024,9900031,SYNTH COMPANY 031 SRL,31-07-2024,SYNTH_9900031_31-07-2024_Inf.xml,838d7aa9492362db1d7f616639b7c163d60c5b37a0df6ede90b8fe7226096efb,2.0,SYN9900031-000053,2024-07-27,380,PURCHASE,4,00001066,SYNTH TRANSPORT 01066,synth transport 01066,59.647,KG,321.39,,11.00,311066,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900031_31-05-2026,9900031,SYNTH COMPANY 031 SRL,31-05-2026,SYNTH_9900031_31-05-2026_Inf.xml,b3dc0861d8c067cf83dcac569308a8ed90cda73deb4ba91df424fc2a1f2fd62d,2.0,SYN9900031-000054,2026-05-21,380,PURCHASE,1,00001150,SYNTH MAINTENANCE 01150,synth maintenance 01150,490.208,KG,415.61,,9.00,309150,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900031_31-05-2026,9900031,SYNTH COMPANY 031 SRL,31-05-2026,SYNTH_9900031_31-05-2026_Inf.xml,b3dc0861d8c067cf83dcac569308a8ed90cda73deb4ba91df424fc2a1f2fd62d,2.0,SYN9900031-000054,2026-05-21,380,PURCHASE,2,00000732,SYNTH FUEL 00732,synth fuel 00732,241.332,L,210.80,,19.00,319732,300,,371,MARFURI,Activ,,False,VALID
9900031_31-05-2026,9900031,SYNTH COMPANY 031 SRL,31-05-2026,SYNTH_9900031_31-05-2026_Inf.xml,b3dc0861d8c067cf83dcac569308a8ed90cda73deb4ba91df424fc2a1f2fd62d,2.0,SYN9900031-000054,2026-05-21,380,PURCHASE,3,00000341,SYNTH SERVICE 00341,synth service 00341,194.596,,163.27,,21.00,321341,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900031_31-05-2026,9900031,SYNTH COMPANY 031 SRL,31-05-2026,SYNTH_9900031_31-05-2026_Inf.xml,b3dc0861d8c067cf83dcac569308a8ed90cda73deb4ba91df424fc2a1f2fd62d,2.0,SYN9900031-000054,2026-05-21,380,PURCHASE,4,00000767,SYNTH RAW MATERIAL 00767,synth raw material 00767,253.170,KG,209.87,,11.00,311767,300,,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,,False,VALID
9900031_28-02-2026,9900031,SYNTH COMPANY 031 SRL,28-02-2026,SYNTH_9900031_28-02-2026_Inf.xml,8881be71b68e2cf4402775a2928601a67b0be7f5b0f5b2ff2d0f8a10c2d1488d,2.0,SYN9900031-000055,2026-02-09,380,SALE,1,00000454,SYNTH SERVICE 00454,synth service 00454,467.723,,396.79,,9.00,309454,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900031_28-02-2026,9900031,SYNTH COMPANY 031 SRL,28-02-2026,SYNTH_9900031_28-02-2026_Inf.xml,8881be71b68e2cf4402775a2928601a67b0be7f5b0f5b2ff2d0f8a10c2d1488d,2.0,SYN9900031-000055,2026-02-09,380,SALE,2,00000010,SYNTH OFFICE 00010,synth office 00010,186.486,L,183.98,,11.00,311010,300,,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,,False,VALID
9900031_31-01-2026,9900031,SYNTH COMPANY 031 SRL,31-01-2026,SYNTH_9900031_31-01-2026_Inf.xml,200dba9f8b8210d3d1fbbf55d4384dbf818d2976700271c3f3105246e0ad349e,2.0,SYN9900031-000056,2026-01-17,380,SALE,1,00000010,SYNTH OFFICE 00010,synth office 00010,64.592,,334.55,,11.00,311010,300,,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,,False,VALID
9900031_30-09-2024,9900031,SYNTH COMPANY 031 SRL,30-09-2024,SYNTH_9900031_30-09-2024_Inf.xml,f5a6cafd5ad5d9522d5990710fc54a10df1b11c00cfbeef2c9036ed0a24211a9,2.0,SYN9900031-000057,2024-09-02,380,SALE,1,00000010,SYNTH OFFICE 00010,synth office 00010,44.155,,240.79,,11.00,311010,300,,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,,False,VALID
9900031_30-09-2024,9900031,SYNTH COMPANY 031 SRL,30-09-2024,SYNTH_9900031_30-09-2024_Inf.xml,f5a6cafd5ad5d9522d5990710fc54a10df1b11c00cfbeef2c9036ed0a24211a9,2.0,SYN9900031-000057,2024-09-02,380,SALE,2,00000636,SYNTH PACKAGING 00636,synth packaging 00636,137.596,,451.24,,9.00,309636,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900031_31-08-2025,9900031,SYNTH COMPANY 031 SRL,31-08-2025,SYNTH_9900031_31-08-2025_Inf.xml,9872927801ca9b7f14c0990f77588c545d14f90ad6077197ba7b34508ca28788,2.0,SYN9900031-000058,2025-08-26,380,PURCHASE,1,00001085,SYNTH OFFICE 01085,synth office 01085,484.500,BUC,97.44,,11.00,311085,300,,4426,TVA DEDUCTIBILA,Activ,,False,VALID
9900031_31-08-2025,9900031,SYNTH COMPANY 031 SRL,31-08-2025,SYNTH_9900031_31-08-2025_Inf.xml,9872927801ca9b7f14c0990f77588c545d14f90ad6077197ba7b34508ca28788,2.0,SYN9900031-000058,2025-08-26,380,PURCHASE,2,00000962,SYNTH UTILITY 00962,synth utility 00962,499.768,KG,249.16,,9.00,309962,300,,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,,False,VALID
9900031_31-08-2025,9900031,SYNTH COMPANY 031 SRL,31-08-2025,SYNTH_9900031_31-08-2025_Inf.xml,43bed75088339786d1358751a27fc1f5ea5e3731b46e95f75e55a863a71b478f,2.0,SYN9900031-000059,2025-08-03,380,SALE,1,00000650,SYNTH SERVICE 00650,synth service 00650,343.338,BUC,332.67,,9.00,309650,300,,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,,False,VALID
9900031_31-08-2025,9900031,SYNTH COMPANY 031 SRL,31-08-2025,SYNTH_9900031_31-08-2025_Inf.xml,43bed75088339786d1358751a27fc1f5ea5e3731b46e95f75e55a863a71b478f,2.0,SYN9900031-000059,2025-08-03,380,SALE,2,00000636,SYNTH PACKAGING 00636,synth packaging 00636,88.546,BUC,203.22,,19.00,319636,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900031_31-08-2025,9900031,SYNTH COMPANY 031 SRL,31-08-2025,SYNTH_9900031_31-08-2025_Inf.xml,43bed75088339786d1358751a27fc1f5ea5e3731b46e95f75e55a863a71b478f,2.0,SYN9900031-000059,2025-08-03,380,SALE,3,00000356,SYNTH OFFICE 00356,synth office 00356,360.894,L,386.18,,11.00,311356,300,,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,,False,VALID
9900031_31-08-2025,9900031,SYNTH COMPANY 031 SRL,31-08-2025,SYNTH_9900031_31-08-2025_Inf.xml,43bed75088339786d1358751a27fc1f5ea5e3731b46e95f75e55a863a71b478f,2.0,SYN9900031-000059,2025-08-03,380,SALE,4,00000356,SYNTH OFFICE 00356,synth office 00356,446.192,KG,356.43,,11.00,311356,300,,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,,False,VALID
9900031_31-08-2025,9900031,SYNTH COMPANY 031 SRL,31-08-2025,SYNTH_9900031_31-08-2025_Inf.xml,43bed75088339786d1358751a27fc1f5ea5e3731b46e95f75e55a863a71b478f,2.0,SYN9900031-000059,2025-08-03,380,SALE,5,00000010,SYNTH OFFICE 00010,synth office 00010,242.657,BUC,266.29,,11.00,311010,300,,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,,False,VALID
9900031_31-08-2025,9900031,SYNTH COMPANY 031 SRL,31-08-2025,SYNTH_9900031_31-08-2025_Inf.xml,43bed75088339786d1358751a27fc1f5ea5e3731b46e95f75e55a863a71b478f,2.0,SYN9900031-000059,2025-08-03,380,SALE,6,00000636,SYNTH PACKAGING 00636,synth packaging 00636,158.148,BUC,460.44,,9.00,309636,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900031_31-08-2025,9900031,SYNTH COMPANY 031 SRL,31-08-2025,SYNTH_9900031_31-08-2025_Inf.xml,43bed75088339786d1358751a27fc1f5ea5e3731b46e95f75e55a863a71b478f,2.0,SYN9900031-000059,2025-08-03,380,SALE,7,00000636,SYNTH PACKAGING 00636,synth packaging 00636,391.884,BUC,247.58,,9.00,309636,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900031_30-06-2026,9900031,SYNTH COMPANY 031 SRL,30-06-2026,SYNTH_9900031_30-06-2026_Inf.xml,4f3902c8a9e966f2143a8f6b5dda66e1fa2ff9e5d174f45e15200fea935747d2,2.0,SYN9900031-000060,2026-06-26,380,SALE,1,00000010,SYNTH OFFICE 00010,synth office 00010,168.052,KG,92.80,,11.00,311010,300,,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,,False,VALID
9900031_30-06-2026,9900031,SYNTH COMPANY 031 SRL,30-06-2026,SYNTH_9900031_30-06-2026_Inf.xml,4f3902c8a9e966f2143a8f6b5dda66e1fa2ff9e5d174f45e15200fea935747d2,2.0,SYN9900031-000060,2026-06-26,380,SALE,2,00000010,SYNTH OFFICE 00010,synth office 00010,193.536,L,168.09,,11.00,311010,300,,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,,False,VALID
9900031_30-06-2026,9900031,SYNTH COMPANY 031 SRL,30-06-2026,SYNTH_9900031_30-06-2026_Inf.xml,6bcb37e9f49950deeaefca9774b833315a1e0541ca0b431be05251ffb158e9d1,2.0,SYN9900031-000061,2026-06-24,380,PURCHASE,1,00000767,SYNTH RAW MATERIAL 00767,synth raw material 00767,190.315,KG,70.65,,9.00,309767,300,,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,,False,VALID
9900031_30-06-2026,9900031,SYNTH COMPANY 031 SRL,30-06-2026,SYNTH_9900031_30-06-2026_Inf.xml,6bcb37e9f49950deeaefca9774b833315a1e0541ca0b431be05251ffb158e9d1,2.0,SYN9900031-000061,2026-06-24,380,PURCHASE,2,00000648,SYNTH PACKAGING 00648,synth packaging 00648,232.099,BUC,42.19,,5.00,305648,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_30-06-2026,9900031,SYNTH COMPANY 031 SRL,30-06-2026,SYNTH_9900031_30-06-2026_Inf.xml,6bcb37e9f49950deeaefca9774b833315a1e0541ca0b431be05251ffb158e9d1,2.0,SYN9900031-000061,2026-06-24,380,PURCHASE,3,00001150,SYNTH MAINTENANCE 01150,synth maintenance 01150,42.050,L,300.78,,9.00,309150,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900031_30-06-2026,9900031,SYNTH COMPANY 031 SRL,30-06-2026,SYNTH_9900031_30-06-2026_Inf.xml,5df2556df798bd71d996ecfd418271f0e682851460894a93e5277e434a288e91,2.0,SYN9900031-000062,2026-06-08,380,PURCHASE,1,00000648,SYNTH PACKAGING 00648,synth packaging 00648,145.766,KG,75.69,,5.00,305648,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_30-06-2026,9900031,SYNTH COMPANY 031 SRL,30-06-2026,SYNTH_9900031_30-06-2026_Inf.xml,5df2556df798bd71d996ecfd418271f0e682851460894a93e5277e434a288e91,2.0,SYN9900031-000062,2026-06-08,380,PURCHASE,2,00000551,SYNTH UTILITY 00551,synth utility 00551,64.570,BUC,275.35,,5.00,305551,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900031_30-06-2026,9900031,SYNTH COMPANY 031 SRL,30-06-2026,SYNTH_9900031_30-06-2026_Inf.xml,5df2556df798bd71d996ecfd418271f0e682851460894a93e5277e434a288e91,2.0,SYN9900031-000062,2026-06-08,380,PURCHASE,3,00000767,SYNTH RAW MATERIAL 00767,synth raw material 00767,406.073,L,312.22,,9.00,309767,300,,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,,False,VALID
9900031_30-06-2026,9900031,SYNTH COMPANY 031 SRL,30-06-2026,SYNTH_9900031_30-06-2026_Inf.xml,5df2556df798bd71d996ecfd418271f0e682851460894a93e5277e434a288e91,2.0,SYN9900031-000062,2026-06-08,380,PURCHASE,4,00000962,SYNTH UTILITY 00962,synth utility 00962,262.662,,300.61,,9.00,309962,300,,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,,False,VALID
9900031_31-10-2025,9900031,SYNTH COMPANY 031 SRL,31-10-2025,SYNTH_9900031_31-10-2025_Inf.xml,8ed41745cf5f60531646997c9486e067fc72a9a222554c1ec2395c3985c3613f,2.0,SYN9900031-000063,2025-10-23,380,SALE,1,00000499,SYNTH OFFICE 00499,synth office 00499,378.717,,71.70,,11.00,311499,300,,704,VEN. DIN SERVICII PRESTATE,Pasiv,,False,VALID
9900031_31-03-2026,9900031,SYNTH COMPANY 031 SRL,31-03-2026,SYNTH_9900031_31-03-2026_Inf.xml,96927d4d2ea2b3476f4b0f33d0d1f86dc00a0fd34021142d00194991705c0c35,2.0,SYN9900031-000064,2026-03-26,380,PURCHASE,1,00000137,SYNTH SERVICE 00137,synth service 00137,305.466,L,174.50,,19.00,319137,300,,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,,False,VALID
9900031_28-02-2026,9900031,SYNTH COMPANY 031 SRL,28-02-2026,SYNTH_9900031_28-02-2026_Inf.xml,88f939ea3e24d1b15abf03814852a7233c520a8d900075608b5e6fb19702e075,2.0,SYN9900031-000065,2026-02-20,380,PURCHASE,1,00000648,SYNTH PACKAGING 00648,synth packaging 00648,74.375,,146.22,,19.00,319648,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_28-02-2026,9900031,SYNTH COMPANY 031 SRL,28-02-2026,SYNTH_9900031_28-02-2026_Inf.xml,88f939ea3e24d1b15abf03814852a7233c520a8d900075608b5e6fb19702e075,2.0,SYN9900031-000065,2026-02-20,380,PURCHASE,2,00000551,SYNTH UTILITY 00551,synth utility 00551,461.079,,277.14,,5.00,305551,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900031_28-02-2026,9900031,SYNTH COMPANY 031 SRL,28-02-2026,SYNTH_9900031_28-02-2026_Inf.xml,88f939ea3e24d1b15abf03814852a7233c520a8d900075608b5e6fb19702e075,2.0,SYN9900031-000065,2026-02-20,380,PURCHASE,3,00001085,SYNTH OFFICE 01085,synth office 01085,195.031,KG,41.97,,11.00,311085,300,,4426,TVA DEDUCTIBILA,Activ,,False,VALID
9900031_28-02-2026,9900031,SYNTH COMPANY 031 SRL,28-02-2026,SYNTH_9900031_28-02-2026_Inf.xml,88f939ea3e24d1b15abf03814852a7233c520a8d900075608b5e6fb19702e075,2.0,SYN9900031-000065,2026-02-20,380,PURCHASE,4,00000006,SYNTH OFFICE 00006,synth office 00006,343.979,BUC,290.03,,19.00,319006,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900031_30-04-2025,9900031,SYNTH COMPANY 031 SRL,30-04-2025,SYNTH_9900031_30-04-2025_Inf.xml,3746eb67466602e0214d7d47fba1f65bf204d77e0a47b9756c42c9bb49be6d0b,2.0,SYN9900031-000066,2025-04-10,380,PURCHASE,1,00000767,SYNTH RAW MATERIAL 00767,synth raw material 00767,91.653,BUC,171.28,,9.00,309767,300,,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,,False,VALID
9900031_30-04-2025,9900031,SYNTH COMPANY 031 SRL,30-04-2025,SYNTH_9900031_30-04-2025_Inf.xml,3746eb67466602e0214d7d47fba1f65bf204d77e0a47b9756c42c9bb49be6d0b,2.0,SYN9900031-000066,2025-04-10,380,PURCHASE,2,00001066,SYNTH TRANSPORT 01066,synth transport 01066,177.624,KG,192.26,,11.00,311066,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900031_30-04-2025,9900031,SYNTH COMPANY 031 SRL,30-04-2025,SYNTH_9900031_30-04-2025_Inf.xml,3746eb67466602e0214d7d47fba1f65bf204d77e0a47b9756c42c9bb49be6d0b,2.0,SYN9900031-000066,2025-04-10,380,PURCHASE,3,00000648,SYNTH PACKAGING 00648,synth packaging 00648,357.825,L,83.42,,5.00,305648,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_30-06-2024,9900031,SYNTH COMPANY 031 SRL,30-06-2024,SYNTH_9900031_30-06-2024_Inf.xml,954e4730689548082b0a3a264efc71da374df8200c27298a71082b44cdae08c7,2.0,SYN9900031-000067,2024-06-09,380,PURCHASE,1,00000648,SYNTH PACKAGING 00648,synth packaging 00648,307.630,BUC,103.62,,5.00,305648,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_30-06-2026,9900031,SYNTH COMPANY 031 SRL,30-06-2026,SYNTH_9900031_30-06-2026_Inf.xml,a197f4dff29592aacf4a7918216328b275580704c3907a9e32ee294e8ec2e1af,2.0,SYN9900031-000068,2026-06-13,380,PURCHASE,1,00000648,SYNTH PACKAGING 00648,synth packaging 00648,81.221,,477.61,,5.00,305648,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_30-06-2026,9900031,SYNTH COMPANY 031 SRL,30-06-2026,SYNTH_9900031_30-06-2026_Inf.xml,a197f4dff29592aacf4a7918216328b275580704c3907a9e32ee294e8ec2e1af,2.0,SYN9900031-000068,2026-06-13,380,PURCHASE,2,00000404,SYNTH MISC 00404,synth misc 00404,318.276,BUC,388.45,,11.00,311404,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_31-12-2024,9900031,SYNTH COMPANY 031 SRL,31-12-2024,SYNTH_9900031_31-12-2024_Inf.xml,88dde67ced8b6fb0dd5e8a084363c6c52aab753ad3a826477eeff73beb9769cd,2.0,SYN9900031-000069,2024-12-31,380,SALE,1,00001053,SYNTH UTILITY 01053,synth utility 01053,129.513,,357.91,,0.00,300053,300,,411,CLIENTI,Activ,,False,VALID
9900031_31-10-2025,9900031,SYNTH COMPANY 031 SRL,31-10-2025,SYNTH_9900031_31-10-2025_Inf.xml,f8ae8282db1fcfbb9f4cfd923700e223420a6eba184b4731279ebb5e70b8b716,2.0,SYN9900031-000070,2025-10-06,380,SALE,1,00000636,SYNTH PACKAGING 00636,synth packaging 00636,211.991,L,381.26,,9.00,309636,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900031_28-02-2026,9900031,SYNTH COMPANY 031 SRL,28-02-2026,SYNTH_9900031_28-02-2026_Inf.xml,6c916ac8815c8b60bd7bdbe674763916c7e51892f00d6640a80520227acba8c7,2.0,SYN9900031-000071,2026-02-18,380,PURCHASE,1,00000341,SYNTH SERVICE 00341,synth service 00341,40.885,L,476.37,,21.00,321341,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900031_28-02-2026,9900031,SYNTH COMPANY 031 SRL,28-02-2026,SYNTH_9900031_28-02-2026_Inf.xml,6c916ac8815c8b60bd7bdbe674763916c7e51892f00d6640a80520227acba8c7,2.0,SYN9900031-000071,2026-02-18,380,PURCHASE,2,00000404,SYNTH MISC 00404,synth misc 00404,98.529,,85.03,,11.00,311404,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_31-10-2025,9900031,SYNTH COMPANY 031 SRL,31-10-2025,SYNTH_9900031_31-10-2025_Inf.xml,ac44dc58e77340895f4aa8c15bda8a76b4e69660cd9047c5f675505ff0e6f349,2.0,SYN9900031-000072,2025-10-02,380,PURCHASE,1,00000404,SYNTH MISC 00404,synth misc 00404,206.869,BUC,229.18,,11.00,311404,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_31-10-2025,9900031,SYNTH COMPANY 031 SRL,31-10-2025,SYNTH_9900031_31-10-2025_Inf.xml,ac44dc58e77340895f4aa8c15bda8a76b4e69660cd9047c5f675505ff0e6f349,2.0,SYN9900031-000072,2025-10-02,380,PURCHASE,2,00000268,SYNTH SERVICE 00268,synth service 00268,360.099,KG,420.98,,11.00,311268,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900031_31-05-2026,9900031,SYNTH COMPANY 031 SRL,31-05-2026,SYNTH_9900031_31-05-2026_Inf.xml,de81b63fbe2bf577a3d3c344205f7896207802281ee47f26c892a719fc346ca0,2.0,SYN9900031-000073,2026-05-31,380,PURCHASE,1,00000404,SYNTH MISC 00404,synth misc 00404,404.327,,400.41,,11.00,311404,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_31-05-2026,9900031,SYNTH COMPANY 031 SRL,31-05-2026,SYNTH_9900031_31-05-2026_Inf.xml,de81b63fbe2bf577a3d3c344205f7896207802281ee47f26c892a719fc346ca0,2.0,SYN9900031-000073,2026-05-31,380,PURCHASE,2,00001066,SYNTH TRANSPORT 01066,synth transport 01066,66.128,KG,194.21,,11.00,311066,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900031_31-05-2026,9900031,SYNTH COMPANY 031 SRL,31-05-2026,SYNTH_9900031_31-05-2026_Inf.xml,de81b63fbe2bf577a3d3c344205f7896207802281ee47f26c892a719fc346ca0,2.0,SYN9900031-000073,2026-05-31,380,PURCHASE,3,00000648,SYNTH PACKAGING 00648,synth packaging 00648,443.133,,472.92,,5.00,305648,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_31-05-2026,9900031,SYNTH COMPANY 031 SRL,31-05-2026,SYNTH_9900031_31-05-2026_Inf.xml,de81b63fbe2bf577a3d3c344205f7896207802281ee47f26c892a719fc346ca0,2.0,SYN9900031-000073,2026-05-31,380,PURCHASE,4,00000732,SYNTH FUEL 00732,synth fuel 00732,107.649,BUC,403.92,,19.00,319732,300,,371,MARFURI,Activ,,False,VALID
9900031_31-05-2026,9900031,SYNTH COMPANY 031 SRL,31-05-2026,SYNTH_9900031_31-05-2026_Inf.xml,de81b63fbe2bf577a3d3c344205f7896207802281ee47f26c892a719fc346ca0,2.0,SYN9900031-000073,2026-05-31,380,PURCHASE,5,00001150,SYNTH MAINTENANCE 01150,synth maintenance 01150,428.589,,339.97,,,300150,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900031_31-10-2025,9900031,SYNTH COMPANY 031 SRL,31-10-2025,SYNTH_9900031_31-10-2025_Inf.xml,1351f7d5ca8d7aa5c941cd77b23a380c263fbe8cb8d81927c64e3a7a26769f4a,2.0,SYN9900031-000074,2025-10-01,380,PURCHASE,1,00000341,SYNTH SERVICE 00341,synth service 00341,419.383,,317.29,,21.00,321341,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900031_31-07-2025,9900031,SYNTH COMPANY 031 SRL,31-07-2025,SYNTH_9900031_31-07-2025_Inf.xml,a97f146622520ddf6e1e016974422adcadc3612e8bb683cf4d18545ffa7f875e,2.0,SYN9900031-000075,2025-07-04,380,PURCHASE,1,00000268,SYNTH SERVICE 00268,synth service 00268,464.744,,477.24,,11.00,311268,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900031_31-07-2025,9900031,SYNTH COMPANY 031 SRL,31-07-2025,SYNTH_9900031_31-07-2025_Inf.xml,a97f146622520ddf6e1e016974422adcadc3612e8bb683cf4d18545ffa7f875e,2.0,SYN9900031-000075,2025-07-04,380,PURCHASE,2,00000006,SYNTH OFFICE 00006,synth office 00006,207.677,L,284.98,,19.00,319006,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900031_30-06-2025,9900031,SYNTH COMPANY 031 SRL,30-06-2025,SYNTH_9900031_30-06-2025_Inf.xml,2bed05037ef92637a788b475e4badd764fcbaacb0bc5e7241f7067a38327db4f,2.0,SYN9900031-000076,2025-06-23,380,PURCHASE,1,00001066,SYNTH TRANSPORT 01066,synth transport 01066,411.013,L,111.09,,11.00,311066,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900031_30-06-2025,9900031,SYNTH COMPANY 031 SRL,30-06-2025,SYNTH_9900031_30-06-2025_Inf.xml,2bed05037ef92637a788b475e4badd764fcbaacb0bc5e7241f7067a38327db4f,2.0,SYN9900031-000076,2025-06-23,380,PURCHASE,2,00000648,SYNTH PACKAGING 00648,synth packaging 00648,72.629,,167.32,,5.00,305648,300,,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,,False,VALID
9900031_30-06-2025,9900031,SYNTH COMPANY 031 SRL,30-06-2025,SYNTH_9900031_30-06-2025_Inf.xml,2bed05037ef92637a788b475e4badd764fcbaacb0bc5e7241f7067a38327db4f,2.0,SYN9900031-000076,2025-06-23,380,PURCHASE,3,00000722,SYNTH FUEL 00722,synth fuel 00722,61.243,,236.32,,21.00,321722,300,,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,,False,VALID
9900031_30-06-2024,9900031,SYNTH COMPANY 031 SRL,30-06-2024,SYNTH_9900031_30-06-2024_Inf.xml,9f9d1fd96c14ed982ba43679f666702fef025b8f5486d11798727249880ffad7,2.0,SYN9900031-000077,2024-06-05,380,PURCHASE,1,00001066,SYNTH TRANSPORT 01066,synth transport 01066,66.497,KG,22.21,,11.00,311066,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
