Company,Product,Normalized Product,AccountID,AccountDescription,AccountType,Count,First Seen,Last Seen
SYNTH COMPANY 047 SRL,SYNTH MAINTENANCE 00737,synth maintenance 00737,411,CLIENTI,Activ,7,2024-08-21,2026-05-10
SYNTH COMPANY 047 SRL,SYNTH MAINTENANCE 00737,synth maintenance 00737,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,1,2026-05-10,2026-05-10
SYNTH COMPANY 047 SRL,SYNTH MISC 00936,synth misc 00936,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,1,2025-01-22,2025-01-22
SYNTH COMPANY 047 SRL,SYNTH SERVICE 00055,synth service 00055,4427,TVA COLECTATA,Pasiv,8,2024-06-27,2026-06-10
SYNTH COMPANY 047 SRL,SYNTH MISC 01191,synth misc 01191,605,CHELT. CU ENERGIA SI APA,Cheltuieli,1,2025-10-29,2025-10-29
SYNTH COMPANY 047 SRL,SYNTH FUEL 00426,synth fuel 00426,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,3,2024-12-25,2026-04-24
SYNTH COMPANY 047 SRL,SYNTH MAINTENANCE 00828,synth maintenance 00828,4427,TVA COLECTATA,Pasiv,3,2024-06-27,2026-06-10
SYNTH COMPANY 047 SRL,SYNTH RAW MATERIAL 00536,synth raw material 00536,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2026-02-18,2026-02-18
SYNTH COMPANY 047 SRL,SYNTH SERVICE 00101,synth service 00101,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,2,2025-03-10,2025-11-24
SYNTH COMPANY 047 SRL,SYNTH PACKAGING 00421,synth packaging 00421,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2025-03-10,2025-03-10
SYNTH COMPANY 047 SRL,SYNTH MAINTENANCE 00737,synth maintenance 00737,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,2,2024-11-21,2025-03-31
SYNTH COMPANY 047 SRL,SYNTH PACKAGING 00459,synth packaging 00459,605,CHELT. CU ENERGIA SI APA,Cheltuieli,1,2026-03-26,2026-03-26
SYNTH COMPANY 047 SRL,SYNTH MISC 00751,synth misc 00751,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,1,2025-11-24,2025-11-24
SYNTH COMPANY 047 SRL,SYNTH RETAIL 01078,synth retail 01078,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,1,2024-08-21,2024-08-21
SYNTH COMPANY 048 SRL,SYNTH FUEL 00557,synth fuel 00557,401,FURNIZORI,Pasiv,2,2025-05-26,2025-07-26
SYNTH COMPANY 048 SRL,SYNTH RAW MATERIAL 01064,synth raw material 01064,4427,TVA COLECTATA,Pasiv,1,2025-08-06,2025-08-06
SYNTH COMPANY 048 SRL,SYNTH UTILITY 01119,synth utility 01119,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,1,2025-08-06,2025-08-06
SYNTH COMPANY 048 SRL,SYNTH MISC 00298,synth misc 00298,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,1,2025-08-06,2025-08-06
SYNTH COMPANY 048 SRL,SYNTH PACKAGING 00858,synth packaging 00858,411,CLIENTI,Activ,1,2025-08-06,2025-08-06
SYNTH COMPANY 048 SRL,SYNTH MAINTENANCE 01121,synth maintenance 01121,601,CHELT. CU MATERIILE PRIME,Cheltuieli,3,2025-03-07,2025-04-19
SYNTH COMPANY 048 SRL,SYNTH MISC 00106,synth misc 00106,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,1,2025-04-19,2025-04-19
SYNTH COMPANY 048 SRL,SYNTH FUEL 00992,synth fuel 00992,371,MARFURI,Activ,2,2025-03-07,2025-05-13
SYNTH COMPANY 048 SRL,SYNTH RETAIL 00431,synth retail 00431,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2025-05-13,2025-05-13
SYNTH COMPANY 048 SRL,SYNTH SERVICE 00015,synth service 00015,607,CHELT. PRIVIND MARFURILE,Cheltuieli,1,2025-05-13,2025-05-13
SYNTH COMPANY 048 SRL,SYNTH RAW MATERIAL 00110,synth raw material 00110,401,FURNIZORI,Pasiv,1,2025-05-13,2025-05-13
SYNTH COMPANY 048 SRL,SYNTH FUEL 00514,synth fuel 00514,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,1,2025-05-13,2025-05-13
SYNTH COMPANY 048 SRL,SYNTH OFFICE 00977,synth office 00977,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,1,2024-06-19,2024-06-19
SYNTH COMPANY 048 SRL,SYNTH OFFICE 00020,synth office 00020,371,MARFURI,Activ,1,2024-06-19,2024-06-19
SYNTH COMPANY 048 SRL,SYNTH SERVICE 00394,synth service 00394,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,1,2025-03-07,2025-03-07
SYNTH COMPANY 048 SRL,SYNTH SERVICE 00575,synth service 00575,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2025-03-07,2025-03-07
SYNTH COMPANY 049 SRL,SYNTH MAINTENANCE 00562,synth maintenance 00562,601,CHELT. CU MATERIILE PRIME,Cheltuieli,3,2024-06-01,2025-10-18
SYNTH COMPANY 049 SRL,SYNTH RETAIL 00493,synth retail 00493,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,57,2024-06-01,2026-06-24
SYNTH COMPANY 049 SRL,SYNTH RAW MATERIAL 00216,synth raw material 00216,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,24,2024-06-01,2026-05-20
SYNTH COMPANY 049 SRL,SYNTH PACKAGING 00419,synth packaging 00419,4426,TVA DEDUCTIBILA,Activ,14,2025-03-31,2026-03-26
SYNTH COMPANY 049 SRL,SYNTH PACKAGING 00421,synth packaging 00421,401,FURNIZORI,Pasiv,7,2024-11-02,2026-05-26
SYNTH COMPANY 049 SRL,SYNTH FUEL 00738,synth fuel 00738,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,6,2024-12-30,2026-06-01
SYNTH COMPANY 049 SRL,SYNTH UTILITY 00786,synth utility 00786,601,CHELT. CU MATERIILE PRIME,Cheltuieli,9,2024-09-09,2026-06-01
SYNTH COMPANY 049 SRL,SYNTH RETAIL 00744,synth retail 00744,601,CHELT. CU MATERIILE PRIME,Cheltuieli,4,2024-06-21,2026-06-24
SYNTH COMPANY 049 SRL,SYNTH OFFICE 00440,synth office 00440,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,12,2024-10-03,2026-06-01
SYNTH COMPANY 049 SRL,SYNTH OFFICE 00687,synth office 00687,704,VEN. DIN SERVICII PRESTATE,Pasiv,24,2024-08-26,2026-06-28
SYNTH COMPANY 049 SRL,SYNTH OFFICE 01065,synth office 01065,607,CHELT. PRIVIND MARFURILE,Cheltuieli,10,2024-08-03,2026-03-30
SYNTH COMPANY 049 SRL,SYNTH PACKAGING 01047,synth packaging 01047,601,CHELT. CU MATERIILE PRIME,Cheltuieli,6,2024-06-24,2025-12-16
SYNTH COMPANY 049 SRL,SYNTH UTILITY 01119,synth utility 01119,704,VEN. DIN SERVICII PRESTATE,Pasiv,4,2024-08-10,2026-06-28
SYNTH COMPANY 049 SRL,SYNTH RAW MATERIAL 00586,synth raw material 00586,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,31,2024-06-03,2026-06-28
SYNTH COMPANY 049 SRL,SYNTH RETAIL 00041,synth retail 00041,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,4,2024-12-04,2026-06-24
SYNTH COMPANY 049 SRL,SYNTH RAW MATERIAL 00071,synth raw material 00071,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,13,2024-08-11,2026-03-18
SYNTH COMPANY 049 SRL,SYNTH MAINTENANCE 01084,synth maintenance 01084,607,CHELT. PRIVIND MARFURILE,Cheltuieli,4,2024-06-01,2025-09-16
SYNTH COMPANY 049 SRL,SYNTH OFFICE 00604,synth office 00604,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,2,2024-07-02,2024-07-22
SYNTH COMPANY 049 SRL,SYNTH PACKAGING 00958,synth packaging 00958,605,CHELT. CU ENERGIA SI APA,Cheltuieli,5,2025-06-25,2026-03-26
SYNTH COMPANY 049 SRL,SYNTH MAINTENANCE 01180,synth maintenance 01180,401,FURNIZORI,Pasiv,5,2025-02-10,2026-06-24
SYNTH COMPANY 049 SRL,SYNTH SERVICE 01068,synth service 01068,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,2,2024-08-11,2024-10-18
SYNTH COMPANY 049 SRL,SYNTH UTILITY 00218,synth utility 00218,401,FURNIZORI,Pasiv,4,2024-10-18,2025-09-29
SYNTH COMPANY 049 SRL,SYNTH SERVICE 00055,synth service 00055,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,11,2024-12-16,2026-05-19
SYNTH COMPANY 049 SRL,SYNTH MAINTENANCE 00983,synth maintenance 00983,704,VEN. DIN SERVICII PRESTATE,Pasiv,9,2024-06-03,2026-05-19
SYNTH COMPANY 049 SRL,SYNTH UTILITY 01125,synth utility 01125,605,CHELT. CU ENERGIA SI APA,Cheltuieli,3,2024-07-17,2025-11-08
SYNTH COMPANY 049 SRL,SYNTH UTILITY 01119,synth utility 01119,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,2,2024-08-30,2024-12-16
SYNTH COMPANY 049 SRL,SYNTH FUEL 01153,synth fuel 01153,4426,TVA DEDUCTIBILA,Activ,5,2024-07-02,2026-03-18
SYNTH COMPANY 049 SRL,SYNTH RETAIL 00387,synth retail 00387,4426,TVA DEDUCTIBILA,Activ,4,2024-06-21,2026-02-21
SYNTH COMPANY 049 SRL,SYNTH RAW MATERIAL 00286,synth raw material 00286,411,CLIENTI,Activ,5,2024-06-03,2026-05-19
SYNTH COMPANY 049 SRL,SYNTH FUEL 00756,synth fuel 00756,401,FURNIZORI,Pasiv,1,2026-05-26,2026-05-26
SYNTH COMPANY 049 SRL,SYNTH MISC 01191,synth misc 01191,607,CHELT. PRIVIND MARFURILE,Cheltuieli,3,2025-06-25,2025-08-21
SYNTH COMPANY 049 SRL,SYNTH MAINTENANCE 00496,synth maintenance 00496,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,1,2026-03-08,2026-03-08
SYNTH COMPANY 049 SRL,SYNTH MAINTENANCE 01159,synth maintenance 01159,607,CHELT. PRIVIND MARFURILE,Cheltuieli,1,2026-02-07,2026-02-07
SYNTH COMPANY 049 SRL,SYNTH UTILITY 00218,synth utility 00218,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,1,2025-12-28,2025-12-28
SYNTH COMPANY 049 SRL,SYNTH OFFICE 00927,synth office 00927,607,CHELT. PRIVIND MARFURILE,Cheltuieli,1,2025-12-22,2025-12-22
SYNTH COMPANY 050 SRL,SYNTH UTILITY 00777,synth utility 00777,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,27,2024-06-30,2026-06-13
SYNTH COMPANY 050 SRL,SYNTH SERVICE 00942,synth service 00942,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,73,2024-06-30,2026-06-08
SYNTH COMPANY 050 SRL,SYNTH MISC 00665,synth misc 00665,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2025-09-19,2025-09-19
SYNTH COMPANY 050 SRL,SYNTH UTILITY 01137,synth utility 01137,4427,TVA COLECTATA,Pasiv,51,2024-06-14,2026-06-19
SYNTH COMPANY 050 SRL,SYNTH OFFICE 00422,synth office 00422,704,VEN. DIN SERVICII PRESTATE,Pasiv,3,2025-05-30,2025-12-13
SYNTH COMPANY 050 SRL,SYNTH MISC 00953,synth misc 00953,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,4,2025-01-15,2025-08-16
SYNTH COMPANY 050 SRL,SYNTH TRANSPORT 00175,synth transport 00175,411,CLIENTI,Activ,13,2024-07-15,2026-06-10
SYNTH COMPANY 050 SRL,SYNTH FUEL 00621,synth fuel 00621,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,14,2024-07-15,2026-06-19
SYNTH COMPANY 050 SRL,SYNTH UTILITY 00962,synth utility 00962,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,49,2024-06-19,2026-06-08
SYNTH COMPANY 050 SRL,SYNTH MAINTENANCE 00938,synth maintenance 00938,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,16,2024-06-24,2026-05-27
SYNTH COMPANY 050 SRL,SYNTH UTILITY 01197,synth utility 01197,4426,TVA DEDUCTIBILA,Activ,17,2024-08-11,2026-05-26
SYNTH COMPANY 050 SRL,SYNTH RAW MATERIAL 00848,synth raw material 00848,607,CHELT. PRIVIND MARFURILE,Cheltuieli,47,2024-06-23,2026-05-27
SYNTH COMPANY 050 SRL,SYNTH MAINTENANCE 00608,synth maintenance 00608,607,CHELT. PRIVIND MARFURILE,Cheltuieli,7,2024-06-24,2026-05-14
SYNTH COMPANY 050 SRL,SYNTH FUEL 00481,synth fuel 00481,411,CLIENTI,Activ,2,2025-08-16,2026-06-19
SYNTH COMPANY 050 SRL,SYNTH RAW MATERIAL 00286,synth raw material 00286,411,CLIENTI,Activ,3,2025-06-14,2026-06-19
SYNTH COMPANY 050 SRL,SYNTH RAW MATERIAL 01103,synth raw material 01103,601,CHELT. CU MATERIILE PRIME,Cheltuieli,7,2025-04-26,2026-03-18
SYNTH COMPANY 050 SRL,SYNTH OFFICE 00604,synth office 00604,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,15,2024-07-11,2026-04-10
SYNTH COMPANY 050 SRL,SYNTH SERVICE 00224,synth service 00224,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,5,2024-08-08,2026-06-08
SYNTH COMPANY 050 SRL,SYNTH PACKAGING 01117,synth packaging 01117,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,7,2024-06-24,2025-12-23
SYNTH COMPANY 050 SRL,SYNTH RAW MATERIAL 00925,synth raw material 00925,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,5,2025-01-10,2026-03-18
SYNTH COMPANY 050 SRL,SYNTH RETAIL 00318,synth retail 00318,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,1,2024-11-24,2024-11-24
SYNTH COMPANY 051 SRL,SYNTH FUEL 01017,synth fuel 01017,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,3,2024-09-26,2025-10-21
SYNTH COMPANY 051 SRL,SYNTH MAINTENANCE 01121,synth maintenance 01121,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,4,2024-10-30,2026-05-06
SYNTH COMPANY 051 SRL,SYNTH MAINTENANCE 00223,synth maintenance 00223,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,2,2025-02-28,2025-02-28
SYNTH COMPANY 051 SRL,SYNTH MISC 00103,synth misc 00103,411,CLIENTI,Activ,1,2025-02-28,2025-02-28
SYNTH COMPANY 051 SRL,SYNTH OFFICE 00155,synth office 00155,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,9,2024-10-07,2026-05-04
SYNTH COMPANY 051 SRL,SYNTH MAINTENANCE 00639,synth maintenance 00639,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,3,2024-11-24,2025-11-22
SYNTH COMPANY 051 SRL,SYNTH SERVICE 00332,synth service 00332,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,2,2025-09-22,2025-11-22
SYNTH COMPANY 051 SRL,SYNTH MAINTENANCE 00373,synth maintenance 00373,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,2,2025-05-04,2025-11-22
SYNTH COMPANY 051 SRL,SYNTH UTILITY 00310,synth utility 00310,607,CHELT. PRIVIND MARFURILE,Cheltuieli,2,2024-06-17,2024-08-23
SYNTH COMPANY 051 SRL,SYNTH SERVICE 00797,synth service 00797,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,2,2024-06-17,2024-08-23
SYNTH COMPANY 051 SRL,SYNTH SERVICE 00370,synth service 00370,401,FURNIZORI,Pasiv,1,2024-10-07,2024-10-07
SYNTH COMPANY 051 SRL,SYNTH MAINTENANCE 01171,synth maintenance 01171,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,1,2025-09-24,2025-09-24
SYNTH COMPANY 051 SRL,SYNTH UTILITY 00748,synth utility 00748,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,3,2025-03-06,2025-12-13
SYNTH COMPANY 051 SRL,SYNTH RAW MATERIAL 00027,synth raw material 00027,4426,TVA DEDUCTIBILA,Activ,6,2024-06-13,2026-05-06
SYNTH COMPANY 051 SRL,SYNTH PACKAGING 00554,synth packaging 00554,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,2,2024-09-26,2026-04-19
SYNTH COMPANY 051 SRL,SYNTH PACKAGING 01063,synth packaging 01063,401,FURNIZORI,Pasiv,1,2026-04-19,2026-04-19
SYNTH COMPANY 051 SRL,SYNTH MAINTENANCE 00257,synth maintenance 00257,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,6,2024-12-31,2026-01-30
SYNTH COMPANY 051 SRL,SYNTH RAW MATERIAL 00027,synth raw material 00027,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,1,2024-10-30,2024-10-30
SYNTH COMPANY 051 SRL,SYNTH OFFICE 01029,synth office 01029,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2025-05-04,2025-05-04
SYNTH COMPANY 051 SRL,SYNTH SERVICE 00497,synth service 00497,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,1,2025-05-04,2025-05-04
SYNTH COMPANY 051 SRL,SYNTH FUEL 00544,synth fuel 00544,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,1,2026-05-24,2026-05-24
SYNTH COMPANY 051 SRL,SYNTH MAINTENANCE 00373,synth maintenance 00373,607,CHELT. PRIVIND MARFURILE,Cheltuieli,1,2026-05-04,2026-05-04
SYNTH COMPANY 051 SRL,SYNTH PACKAGING 00442,synth packaging 00442,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,1,2026-03-21,2026-03-21
SYNTH COMPANY 051 SRL,SYNTH OFFICE 00718,synth office 00718,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,1,2026-05-06,2026-05-06
SYNTH COMPANY 051 SRL,SYNTH FUEL 00203,synth fuel 00203,607,CHELT. PRIVIND MARFURILE,Cheltuieli,1,2026-05-06,2026-05-06
SYNTH COMPANY 052 SRL,SYNTH UTILITY 01120,synth utility 01120,607,CHELT. PRIVIND MARFURILE,Cheltuieli,1,2025-10-11,2025-10-11
SYNTH COMPANY 052 SRL,SYNTH UTILITY 00709,synth utility 00709,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,1,2024-09-04,2024-09-04
SYNTH COMPANY 052 SRL,SYNTH MISC 00393,synth misc 00393,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,2,2024-07-21,2026-02-19
SYNTH COMPANY 052 SRL,SYNTH RAW MATERIAL 00110,synth raw material 00110,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,1,2025-11-22,2025-11-22
SYNTH COMPANY 052 SRL,SYNTH PACKAGING 00324,synth packaging 00324,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,1,2025-11-22,2025-11-22
SYNTH COMPANY 052 SRL,SYNTH UTILITY 00962,synth utility 00962,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,1,2025-11-22,2025-11-22
SYNTH COMPANY 052 SRL,SYNTH SERVICE 00101,synth service 00101,607,CHELT. PRIVIND MARFURILE,Cheltuieli,6,2025-11-22,2026-06-24
SYNTH COMPANY 052 SRL,SYNTH MAINTENANCE 00576,synth maintenance 00576,605,CHELT. CU ENERGIA SI APA,Cheltuieli,2,2025-04-20,2025-11-22
SYNTH COMPANY 052 SRL,SYNTH RETAIL 00626,synth retail 00626,607,CHELT. PRIVIND MARFURILE,Cheltuieli,4,2025-04-20,2026-04-21
SYNTH COMPANY 052 SRL,SYNTH FUEL 00375,synth fuel 00375,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2025-11-29,2025-11-29
SYNTH COMPANY 052 SRL,SYNTH FUEL 01108,synth fuel 01108,605,CHELT. CU ENERGIA SI APA,Cheltuieli,2,2025-11-29,2026-01-30
SYNTH COMPANY 052 SRL,SYNTH SERVICE 00101,synth service 00101,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,1,2025-11-29,2025-11-29
SYNTH COMPANY 052 SRL,SYNTH SERVICE 00101,synth service 00101,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,5,2025-04-20,2026-06-24
SYNTH COMPANY 052 SRL,SYNTH SERVICE 00836,synth service 00836,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2025-04-20,2025-04-20
SYNTH COMPANY 052 SRL,SYNTH FUEL 00738,synth fuel 00738,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,1,2025-07-17,2025-07-17
SYNTH COMPANY 052 SRL,SYNTH SERVICE 00101,synth service 00101,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2026-01-30,2026-01-30
SYNTH COMPANY 052 SRL,SYNTH RAW MATERIAL 00935,synth raw material 00935,4427,TVA COLECTATA,Pasiv,1,2025-10-17,2025-10-17
SYNTH COMPANY 053 SRL,SYNTH RETAIL 00466,synth retail 00466,401,FURNIZORI,Pasiv,2,2025-03-25,2025-05-06
SYNTH COMPANY 053 SRL,SYNTH FUEL 00738,synth fuel 00738,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,6,2024-10-24,2026-05-08
SYNTH COMPANY 053 SRL,SYNTH RETAIL 00917,synth retail 00917,401,FURNIZORI,Pasiv,4,2024-07-13,2026-01-05
SYNTH COMPANY 053 SRL,SYNTH RETAIL 00917,synth retail 00917,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,6,2024-06-25,2026-05-08
SYNTH COMPANY 053 SRL,SYNTH FUEL 00415,synth fuel 00415,704,VEN. DIN SERVICII PRESTATE,Pasiv,4,2025-06-18,2026-01-12
SYNTH COMPANY 053 SRL,SYNTH RETAIL 00081,synth retail 00081,704,VEN. DIN SERVICII PRESTATE,Pasiv,1,2026-01-12,2026-01-12
SYNTH COMPANY 053 SRL,SYNTH FUEL 00908,synth fuel 00908,4427,TVA COLECTATA,Pasiv,4,2025-10-03,2026-01-12
SYNTH COMPANY 053 SRL,SYNTH MAINTENANCE 00662,synth maintenance 00662,411,CLIENTI,Activ,1,2026-01-12,2026-01-12
SYNTH COMPANY 053 SRL,SYNTH RETAIL 00250,synth retail 00250,601,CHELT. CU MATERIILE PRIME,Cheltuieli,3,2025-03-25,2026-01-05
SYNTH COMPANY 053 SRL,SYNTH OFFICE 00499,synth office 00499,704,VEN. DIN SERVICII PRESTATE,Pasiv,2,2025-06-18,2026-02-19
SYNTH COMPANY 053 SRL,SYNTH TRANSPORT 00095,synth transport 00095,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,4,2025-06-18,2026-02-19
SYNTH COMPANY 053 SRL,SYNTH MISC 00404,synth misc 00404,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,5,2024-10-24,2026-05-08
SYNTH COMPANY 053 SRL,SYNTH RETAIL 00213,synth retail 00213,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,3,2024-06-09,2026-05-08
SYNTH COMPANY 053 SRL,SYNTH OFFICE 00067,synth office 00067,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,2,2024-06-09,2025-11-22
SYNTH COMPANY 053 SRL,SYNTH RETAIL 00200,synth retail 00200,371,MARFURI,Activ,1,2024-06-09,2024-06-09
SYNTH COMPANY 053 SRL,SYNTH MAINTENANCE 00578,synth maintenance 00578,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2024-10-24,2024-10-24
SYNTH COMPANY 054 SRL,SYNTH RETAIL 01176,synth retail 01176,4427,TVA COLECTATA,Pasiv,4,2024-12-19,2025-06-20
SYNTH COMPANY 054 SRL,SYNTH RAW MATERIAL 00216,synth raw material 00216,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,6,2024-06-09,2025-10-19
SYNTH COMPANY 054 SRL,SYNTH SERVICE 00452,synth service 00452,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,2,2024-10-11,2025-10-19
SYNTH COMPANY 054 SRL,SYNTH SERVICE 00998,synth service 00998,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,1,2024-10-11,2024-10-11
SYNTH COMPANY 054 SRL,SYNTH TRANSPORT 00967,synth transport 00967,601,CHELT. CU MATERIILE PRIME,Cheltuieli,2,2024-06-23,2024-12-02
SYNTH COMPANY 054 SRL,SYNTH FUEL 00249,synth fuel 00249,605,CHELT. CU ENERGIA SI APA,Cheltuieli,1,2025-10-19,2025-10-19
SYNTH COMPANY 054 SRL,SYNTH RETAIL 00683,synth retail 00683,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,1,2025-10-19,2025-10-19
SYNTH COMPANY 054 SRL,SYNTH TRANSPORT 01094,synth transport 01094,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,3,2024-06-09,2024-12-02
SYNTH COMPANY 054 SRL,SYNTH FUEL 00968,synth fuel 00968,401,FURNIZORI,Pasiv,1,2024-06-09,2024-06-09
SYNTH COMPANY 054 SRL,SYNTH RETAIL 00683,synth retail 00683,401,FURNIZORI,Pasiv,1,2024-12-02,2024-12-02
SYNTH COMPANY 054 SRL,SYNTH UTILITY 01098,synth utility 01098,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2024-12-02,2024-12-02
SYNTH COMPANY 054 SRL,SYNTH MAINTENANCE 00983,synth maintenance 00983,4427,TVA COLECTATA,Pasiv,1,2024-12-19,2024-12-19
SYNTH COMPANY 054 SRL,SYNTH FUEL 00270,synth fuel 00270,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,1,2024-12-19,2024-12-19
SYNTH COMPANY 054 SRL,SYNTH MISC 00953,synth misc 00953,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,1,2024-12-19,2024-12-19
SYNTH COMPANY 055 SRL,SYNTH PACKAGING 01025,synth packaging 01025,4427,TVA COLECTATA,Pasiv,6,2025-01-18,2025-11-19
SYNTH COMPANY 055 SRL,SYNTH OFFICE 00026,synth office 00026,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,5,2025-01-18,2026-04-19
SYNTH COMPANY 055 SRL,SYNTH OFFICE 00779,synth office 00779,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,2,2025-04-21,2025-09-11
SYNTH COMPANY 055 SRL,SYNTH OFFICE 00073,synth office 00073,371,MARFURI,Activ,10,2024-06-23,2026-01-21
SYNTH COMPANY 055 SRL,SYNTH SERVICE 00101,synth service 00101,607,CHELT. PRIVIND MARFURILE,Cheltuieli,11,2024-06-01,2025-10-05
SYNTH COMPANY 055 SRL,SYNTH SERVICE 00101,synth service 00101,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,2,2024-06-23,2024-06-23
SYNTH COMPANY 055 SRL,SYNTH RETAIL 00979,synth retail 00979,601,CHELT. CU MATERIILE PRIME,Cheltuieli,6,2024-06-01,2026-01-21
